CustomerID,State,Age,Gender,Country
16293,England,18,Female,United Kingdom
15769,England,29,Male,United Kingdom
18172,England,26,Male,United Kingdom
18268,England,47,Female,United Kingdom
14519,England,27,Male,United Kingdom
14191,England,36,Female,United Kingdom
13077,England,63,Male,United Kingdom
17344,England,54,Male,United Kingdom
14643,Scotland,53,Male,United Kingdom
14319,England,32,Male,United Kingdom
12957,England,48,Male,United Kingdom
14577,England,36,Male,United Kingdom
17409,Wales,37,Female,United Kingdom
16470,England,46,Male,United Kingdom
16191,England,31,Male,United Kingdom
16580,England,62,Male,United Kingdom
16365,England,37,Female,United Kingdom
13418,England,49,Female,United Kingdom
12854,Scotland,61,Female,United Kingdom
15197,Wales,55,Male,United Kingdom
13953,England,18,Male,United Kingdom
16917,England,46,Female,United Kingdom
17681,Wales,52,Female,United Kingdom
Synthetic_135,England,53,Male,United Kingdom
17677,England,23,Male,United Kingdom
13874,England,30,Male,United Kingdom
Synthetic_136,England,54,Male,United Kingdom
17645,England,28,Female,United Kingdom
16094,England,35,Female,United Kingdom
16220,Wales,63,Male,United Kingdom
17083,Wales,39,Male,United Kingdom
14298,England,29,Female,United Kingdom
16952,England,26,Female,United Kingdom
18094,Northern Ireland,44,Female,United Kingdom
Synthetic_137,England,20,Male,United Kingdom
14627,England,36,Female,United Kingdom
14625,Wales,44,Male,United Kingdom
13415,Scotland,59,Male,United Kingdom
13668,England,50,Male,United Kingdom
16512,England,29,Female,United Kingdom
Synthetic_138,England,57,Male,United Kingdom
14790,England,35,Female,United Kingdom
17487,England,21,Male,United Kingdom
17958,England,37,Male,United Kingdom
17754,England,61,Male,United Kingdom
15898,England,42,Male,United Kingdom
Synthetic_141,England,40,Male,United Kingdom
14130,England,64,Male,United Kingdom
17860,Scotland,18,Male,United Kingdom
14685,England,20,Male,United Kingdom
16719,England,18,Female,United Kingdom
Synthetic_142,England,45,Male,United Kingdom
16442,England,42,Female,United Kingdom
13317,England,63,Female,United Kingdom
15196,England,43,Male,United Kingdom
15956,England,33,Female,United Kingdom
15169,England,40,Female,United Kingdom
15503,England,41,Male,United Kingdom
13026,England,18,Female,United Kingdom
15144,Scotland,70,Female,United Kingdom
12843,England,47,Other,United Kingdom
14161,England,43,Female,United Kingdom
17172,England,49,Male,United Kingdom
16830,England,50,Male,United Kingdom
16127,England,37,Female,United Kingdom
17539,England,30,Other,United Kingdom
15944,Wales,48,Female,United Kingdom
17211,England,45,Female,United Kingdom
14514,England,27,Male,United Kingdom
17066,England,61,Male,United Kingdom
15850,Northern Ireland,44,Female,United Kingdom
17290,England,50,Female,United Kingdom
13735,England,60,Other,United Kingdom
17802,England,40,Female,United Kingdom
15628,England,44,Male,United Kingdom
15446,England,52,Female,United Kingdom
14525,Scotland,29,Female,United Kingdom
14751,England,40,Female,United Kingdom
13087,England,41,Male,United Kingdom
15562,England,25,Male,United Kingdom
17819,England,70,Female,United Kingdom
16409,England,18,Male,United Kingdom
14466,England,20,Female,United Kingdom
16725,England,59,Male,United Kingdom
17799,England,50,Male,United Kingdom
17910,England,24,Female,United Kingdom
16551,England,49,Male,United Kingdom
15577,England,62,Female,United Kingdom
12346,England,39,Male,United Kingdom
13462,England,70,Female,United Kingdom
13013,England,18,Male,United Kingdom
14977,Scotland,50,Male,United Kingdom
17886,Wales,57,Female,United Kingdom
16769,England,53,Female,United Kingdom
17075,England,36,Male,United Kingdom
Synthetic_144,England,35,Other,United Kingdom
16190,England,46,Female,United Kingdom
14032,England,52,Female,United Kingdom
17825,England,49,Female,United Kingdom
15329,England,55,Male,United Kingdom
17908,England,24,Male,United Kingdom
15534,England,36,Male,United Kingdom
16327,England,25,Female,United Kingdom
15920,England,34,Male,United Kingdom
17318,England,55,Male,United Kingdom
17965,England,41,Male,United Kingdom
14401,England,70,Male,United Kingdom
15188,England,42,Female,United Kingdom
14372,England,40,Female,United Kingdom
15015,England,41,Female,United Kingdom
16206,England,30,Female,United Kingdom
13510,England,39,Female,United Kingdom
16019,England,56,Other,United Kingdom
12926,England,41,Male,United Kingdom
Synthetic_146,Scotland,28,Male,United Kingdom
17623,England,26,Male,United Kingdom
Synthetic_147,England,33,Male,United Kingdom
Synthetic_148,England,41,Female,United Kingdom
Synthetic_149,England,57,Female,United Kingdom
Synthetic_150,England,19,Male,United Kingdom
Synthetic_151,Scotland,35,Female,United Kingdom
14796,England,42,Female,United Kingdom
14042,England,18,Male,United Kingdom
15867,England,27,Female,United Kingdom
16125,England,29,Female,United Kingdom
13591,England,28,Female,United Kingdom
16280,England,42,Female,United Kingdom
Synthetic_152,England,37,Male,United Kingdom
12920,Scotland,31,Male,United Kingdom
17866,England,46,Male,United Kingdom
13577,England,65,Female,United Kingdom
16064,England,64,Male,United Kingdom
17416,England,18,Male,United Kingdom
15640,England,48,Female,United Kingdom
12992,England,37,Female,United Kingdom
15672,England,42,Female,United Kingdom
13000,England,34,Male,United Kingdom
Synthetic_153,England,41,Male,United Kingdom
17012,England,42,Male,United Kingdom
Synthetic_155,England,31,Female,United Kingdom
Synthetic_156,Wales,26,Male,United Kingdom
Synthetic_157,England,33,Female,United Kingdom
16098,England,43,Other,United Kingdom
16554,Scotland,48,Male,United Kingdom
13004,England,52,Male,United Kingdom
15838,Scotland,32,Female,United Kingdom
17572,England,44,Female,United Kingdom
17251,England,54,Female,United Kingdom
16858,England,57,Male,United Kingdom
17082,England,39,Male,United Kingdom
14607,England,36,Female,United Kingdom
17262,England,42,Female,United Kingdom
18220,England,22,Male,United Kingdom
17625,England,37,Female,United Kingdom
17233,England,51,Female,United Kingdom
Synthetic_170,Northern Ireland,49,Male,United Kingdom
17095,England,35,Female,United Kingdom
16713,England,43,Male,United Kingdom
12941,England,27,Female,United Kingdom
17596,England,50,Female,United Kingdom
15812,Scotland,38,Male,United Kingdom
14966,England,35,Female,United Kingdom
15070,England,34,Female,United Kingdom
18260,England,39,Female,United Kingdom
16749,England,33,Male,United Kingdom
13405,England,49,Female,United Kingdom
Synthetic_172,England,34,Female,United Kingdom
17797,England,63,Female,United Kingdom
13823,England,61,Female,United Kingdom
15566,England,26,Male,United Kingdom
13050,Scotland,41,Male,United Kingdom
13756,Scotland,30,Female,United Kingdom
17816,England,35,Male,United Kingdom
16308,England,70,Female,United Kingdom
15785,England,35,Female,United Kingdom
Synthetic_177,England,45,Male,United Kingdom
Synthetic_178,Scotland,48,Female,United Kingdom
Synthetic_179,England,24,Male,United Kingdom
Synthetic_180,England,27,Female,United Kingdom
14897,England,21,Male,United Kingdom
15527,England,26,Male,United Kingdom
17368,England,18,Male,United Kingdom
15637,England,48,Female,United Kingdom
15393,England,70,Male,United Kingdom
Synthetic_184,England,42,Male,United Kingdom
18177,England,18,Male,United Kingdom
13473,England,30,Male,United Kingdom
16605,England,33,Female,United Kingdom
12956,England,24,Male,United Kingdom
12971,England,52,Female,United Kingdom
15394,England,52,Female,United Kingdom
14460,England,22,Female,United Kingdom
14769,England,50,Male,United Kingdom
15312,England,62,Female,United Kingdom
17646,Wales,68,Male,United Kingdom
13952,England,70,Female,United Kingdom
15713,England,26,Other,United Kingdom
16366,England,70,Female,United Kingdom
18286,England,34,Female,United Kingdom
Synthetic_185,England,31,Other,United Kingdom
13047,England,44,Female,United Kingdom
14869,England,31,Male,United Kingdom
16197,England,45,Male,United Kingdom
13074,England,20,Male,United Kingdom
13289,England,36,Male,United Kingdom
16119,England,59,Female,United Kingdom
Synthetic_186,England,39,Female,United Kingdom
13769,England,42,Male,United Kingdom
15184,England,47,Female,United Kingdom
15499,England,57,Male,United Kingdom
18012,England,18,Other,United Kingdom
13403,England,48,Female,United Kingdom
17833,England,35,Female,United Kingdom
15222,England,42,Female,United Kingdom
Synthetic_187,England,55,Male,United Kingdom
13178,England,22,Female,United Kingdom
14415,England,24,Male,United Kingdom
16195,England,18,Male,United Kingdom
Synthetic_191,England,31,Female,United Kingdom
17776,Scotland,59,Male,United Kingdom
16569,England,38,Female,United Kingdom
17469,Wales,19,Female,United Kingdom
14055,England,32,Male,United Kingdom
17873,England,18,Female,United Kingdom
15044,England,23,Male,United Kingdom
14329,Scotland,45,Female,United Kingdom
16694,England,22,Female,United Kingdom
15055,England,56,Male,United Kingdom
18144,England,38,Male,United Kingdom
13008,England,41,Male,United Kingdom
13941,Scotland,35,Female,United Kingdom
14092,England,51,Male,United Kingdom
12867,England,51,Male,United Kingdom
Synthetic_192,England,45,Female,United Kingdom
Synthetic_193,Northern Ireland,48,Female,United Kingdom
16742,Wales,36,Female,United Kingdom
15498,England,48,Female,United Kingdom
Synthetic_194,England,34,Female,United Kingdom
17402,Wales,40,Female,United Kingdom
Synthetic_195,England,35,Male,United Kingdom
18201,England,33,Female,United Kingdom
13225,Scotland,29,Male,United Kingdom
17662,England,47,Male,United Kingdom
15863,England,59,Female,United Kingdom
18186,England,57,Male,United Kingdom
13875,Wales,21,Female,United Kingdom
13266,Northern Ireland,59,Male,United Kingdom
14484,Wales,35,Male,United Kingdom
18097,England,49,Female,United Kingdom
15862,Scotland,26,Female,United Kingdom
14422,Scotland,42,Female,United Kingdom
18006,England,44,Female,United Kingdom
14095,England,18,Male,United Kingdom
Synthetic_198,England,49,Female,United Kingdom
16908,England,60,Male,United Kingdom
Synthetic_199,England,37,Female,United Kingdom
13427,England,60,Male,United Kingdom
17103,England,37,Female,United Kingdom
Synthetic_200,England,52,Female,United Kingdom
13203,England,18,Male,United Kingdom
Synthetic_201,England,70,Female,United Kingdom
16439,England,62,Male,United Kingdom
Synthetic_202,England,35,Male,United Kingdom
15270,England,18,Female,United Kingdom
Synthetic_203,England,44,Male,United Kingdom
Synthetic_204,England,18,Male,United Kingdom
Synthetic_205,England,46,Female,United Kingdom
16661,Scotland,46,Female,United Kingdom
17400,England,25,Male,United Kingdom
Synthetic_207,England,56,Female,United Kingdom
Synthetic_208,England,52,Female,United Kingdom
12997,Scotland,54,Female,United Kingdom
Synthetic_209,England,40,Female,United Kingdom
17526,Scotland,18,Female,United Kingdom
13039,England,54,Female,United Kingdom
Synthetic_210,Wales,35,Male,United Kingdom
Synthetic_211,England,19,Male,United Kingdom
15428,Northern Ireland,60,Female,United Kingdom
13834,England,70,Other,United Kingdom
15782,England,39,Female,United Kingdom
16720,England,70,Male,United Kingdom
14112,England,41,Female,United Kingdom
Synthetic_213,England,34,Female,United Kingdom
Synthetic_214,Scotland,30,Female,United Kingdom
15321,Northern Ireland,64,Female,United Kingdom
Synthetic_215,England,28,Female,United Kingdom
Synthetic_216,England,51,Male,United Kingdom
Synthetic_217,England,31,Female,United Kingdom
Synthetic_218,England,33,Female,United Kingdom
16148,England,55,Male,United Kingdom
Synthetic_219,England,34,Male,United Kingdom
Synthetic_220,England,33,Female,United Kingdom
15879,England,56,Female,United Kingdom
17638,England,63,Male,United Kingdom
12826,England,49,Male,United Kingdom
16772,England,30,Male,United Kingdom
17927,England,32,Male,United Kingdom
Synthetic_222,Northern Ireland,41,Female,United Kingdom
14083,England,44,Female,United Kingdom
14555,England,25,Female,United Kingdom
16296,England,50,Female,United Kingdom
18036,England,41,Male,United Kingdom
13921,Wales,18,Male,United Kingdom
13995,England,26,Male,United Kingdom
16600,England,32,Male,United Kingdom
Synthetic_224,England,38,Male,United Kingdom
Synthetic_225,Scotland,68,Female,United Kingdom
Synthetic_226,Wales,43,Female,United Kingdom
17028,England,27,Female,United Kingdom
16222,England,43,Female,United Kingdom
15497,England,34,Female,United Kingdom
14949,Northern Ireland,44,Female,United Kingdom
17324,England,48,Male,United Kingdom
15409,Wales,58,Other,United Kingdom
13327,England,39,Male,United Kingdom
13781,England,64,Male,United Kingdom
16592,England,53,Male,United Kingdom
14105,England,29,Female,United Kingdom
Synthetic_227,England,70,Other,United Kingdom
Synthetic_228,England,44,Female,United Kingdom
13847,England,27,Female,United Kingdom
15518,England,64,Female,United Kingdom
17624,England,70,Female,United Kingdom
13871,England,39,Female,United Kingdom
14404,Wales,32,Female,United Kingdom
Synthetic_235,Scotland,37,Male,United Kingdom
Synthetic_236,Wales,50,Male,United Kingdom
13111,Northern Ireland,59,Female,United Kingdom
Synthetic_238,England,48,Male,United Kingdom
16282,England,41,Female,United Kingdom
Synthetic_239,England,62,Female,United Kingdom
14119,England,35,Female,United Kingdom
Synthetic_240,England,55,Male,United Kingdom
17182,England,35,Female,United Kingdom
Synthetic_241,England,46,Male,United Kingdom
Synthetic_242,England,38,Female,United Kingdom
14819,England,39,Female,United Kingdom
14480,England,34,Female,United Kingdom
17888,England,60,Female,United Kingdom
Synthetic_243,England,29,Male,United Kingdom
Synthetic_244,Scotland,28,Female,United Kingdom
Synthetic_245,England,70,Male,United Kingdom
Synthetic_246,England,54,Male,United Kingdom
Synthetic_247,Scotland,18,Male,United Kingdom
Synthetic_248,Wales,31,Female,United Kingdom
Synthetic_250,Scotland,18,Male,United Kingdom
Synthetic_251,England,25,Male,United Kingdom
Synthetic_252,England,18,Female,United Kingdom
Synthetic_253,England,37,Female,United Kingdom
Synthetic_254,England,22,Male,United Kingdom
15810,England,40,Female,United Kingdom
17632,England,18,Female,United Kingdom
Synthetic_256,England,41,Male,United Kingdom
18251,England,33,Female,United Kingdom
18190,England,62,Female,United Kingdom
Synthetic_328,England,61,Female,United Kingdom
Synthetic_369,England,51,Female,United Kingdom
Synthetic_370,England,35,Female,United Kingdom
Synthetic_371,England,69,Male,United Kingdom
Synthetic_372,Scotland,18,Female,United Kingdom
Synthetic_373,England,18,Male,United Kingdom
Synthetic_374,England,38,Male,United Kingdom
Synthetic_376,England,70,Male,United Kingdom
Synthetic_379,England,36,Female,United Kingdom
Synthetic_381,England,37,Male,United Kingdom
Synthetic_383,England,18,Male,United Kingdom
Synthetic_390,England,54,Male,United Kingdom
